1,4100.881,23.0,0.0,0.0,4255.641,4257.564,4254.615,4251.282,4254.872,4253.205,4253.077,4251.795,4257.436,4263.333,4305.641,4992.051,4255.641,4260.0,0.0,0.0
1,4100.889,24.0,0.0,0.0,4252.308,4250.0,4254.744,4253.333,4252.051,4252.179,4248.974,4254.872,4257.179,4265.256,4308.718,4998.077,4258.077,4260.385,0.0,0.0
1,4100.897,25.0,0.0,0.0,4252.949,4250.897,4251.795,4254.487,4248.846,4251.667,4250.769,4255.0,4256.154,4263.718,4309.231,4998.205,4255.769,4257.436,0.0,0.0
1,4100.905,26.0,0.0,0.0,4253.333,4253.718,4250.256,4252.692,4250.897,4252.821,4251.41,4252.564,4254.231,4263.333,4303.718,4993.59,4252.564,4258.59,0.0,0.0
1,4100.913,27.0,0.0,0.0,4248.462,4246.026,4253.077,4250.641,4252.179,4249.359,4244.487,4252.308,4255.641,4263.462,4308.205,5001.923,4255.128,4258.718,0.0,0.0
1,4100.921,28.0,0.0,0.0,4254.359,4256.923,4252.179,4254.359,4253.077,4255.256,4251.667,4248.205,4257.051,4262.179,4306.154,4992.436,4257.436,4257.308,0.0,0.0
1,4100.929,29.0,0.0,0.0,4253.462,4252.564,4255.385,4249.231,4251.667,4251.795,4249.103,4252.308,4257.564,4264.231,4309.103,4995.769,4258.846,4258.462,0.0,0.0
1,4100.937,30.0,0.0,0.0,4252.308,4248.462,4256.41,4250.0,4252.308,4249.744,4248.846,4256.41,4255.769,4264.359,4309.615,4996.41,4256.282,4258.205,0.0,0.0
1,4100.945,31.0,0.0,0.0,4254.615,4252.692,4254.359,4256.154,4251.923,4253.59,4253.077,4253.333,4254.744,4259.744,4305.513,4990.256,4254.359,4257.821,0.0,0.0
1,4100.953,32.0,0.0,0.0,4252.051,4248.077,4255.256,4253.59,4250.897,4252.179,4249.487,4253.59,4256.795,4258.718,4308.077,5000.513,4257.564,4256.667,0.0,0.0
1,4100.961,33.0,0.0,0.0,4254.615,4256.282,4251.667,4255.385,4253.077,4254.872,4251.282,4251.41,4254.615,4263.077,4304.487,4993.59,4256.795,4258.077,0.0,0.0
1,4100.969,34.0,0.0,0.0,4251.026,4251.026,4253.205,4252.436,4250.0,4248.077,4246.538,4251.795,4252.564,4266.41,4309.487,4996.538,4256.923,4261.154,0.0,0.0
1,4100.977,35.0,0.0,0.0,4251.795,4247.564,4254.231,4248.59,4250.128,4248.974,4251.154,4254.359,4255.641,4263.205,4310.128,4998.718,4256.538,4260.513,0.0,0.0
1,4100.984,36.0,0.0,0.0,4255.897,4254.744,4250.641,4250.897,4252.821,4252.949,4252.308,4253.205,4257.308,4260.897,4305.128,4990.769,4255.256,4260.128,0.0,0.0
1,4100.992,37.0,0.0,0.0,4250.897,4250.256,4254.103,4251.538,4250.128,4244.872,4243.205,4254.359,4256.026,4263.59,4311.282,5002.436,4257.308,4259.103,0.0,0.0
1,4101.0,38.0,0.0,0.0,4255.513,4253.59,4253.205,4254.872,4252.821,4251.795,4253.462,4252.949,4254.359,4264.744,4306.667,4995.897,4257.436,4257.564,0.0,0.0
1,4101.008,39.0,0.0,0.0,4254.615,4249.231,4251.154,4251.282,4252.436,4251.538,4250.897,4253.462,4257.436,4263.205,4306.538,4994.231,4255.513,4257.051,0.0,0.0
1,4101.016,40.0,0.0,0.0,4250.769,4252.051,4251.538,4253.846,4251.282,4248.846,4245.641,4254.231,4257.692,4262.564,4309.231,4998.59,4255.513,4257.692,0.0,0.0
1,4101.024,41.0,0.0,0.0,4254.872,4258.846,4251.282,4259.487,4253.59,4255.128,4251.795,4253.077,4253.846,4263.59,4306.026,4992.436,4258.077,4259.359,0.0,0.0
1,4101.032,42.0,0.0,0.0,4253.077,4246.154,4254.744,4251.282,4251.538,4251.795,4249.231,4256.41,4255.256,4264.103,4311.795,5003.462,4256.41,4256.795,0.0,0.0
1,4101.04,43.0,0.0,0.0,4254.872,4252.692,4253.205,4252.179,4253.718,4252.051,4255.0,4251.667,4255.897,4263.59,4305.769,4996.026,4252.564,4256.41,0.0,0.0
1,4101.047,44.0,0.0,0.0,4254.359,4253.333,4253.462,4254.231,4251.795,4247.692,4252.051,4251.923,4257.051,4263.974,4303.59,4993.59,4254.872,4258.333,0.0,0.0
1,4101.055,45.0,0.0,0.0,4253.462,4248.462,4254.359,4251.795,4247.949,4246.538,4249.231,4258.974,4259.231,4263.974,4309.359,5001.154,4256.538,4256.667,0.0,0.0
1,4101.063,46.0,0.0,0.0,4256.026,4255.897,4249.744,4254.359,4252.564,4253.077,4254.231,4255.385,4256.154,4262.436,4305.256,4993.59,4254.103,4257.821,0.0,0.0
1,4101.071,47.0,0.0,0.0,4251.667,4247.821,4251.282,4253.846,4253.718,4250.897,4247.051,4254.359,4255.128,4262.821,4309.103,5001.154,4255.0,4258.974,0.0,0.0
1,4101.079,48.0,0.0,0.0,4255.0,4250.513,4252.436,4256.282,4252.821,4254.615,4250.256,4256.41,4256.154,4262.692,4308.718,4997.692,4257.179,4256.41,0.0,0.0
1,4101.087,49.0,0.0,0.0,4254.231,4253.59,4252.949,4254.744,4249.103,4250.385,4248.718,4257.179,4257.051,4261.538,4307.564,4997.051,4257.949,4256.154,0.0,0.0
1,4101.094,50.0,0.0,0.0,4250.128,4249.231,4253.718,4252.308,4247.564,4246.154,4244.359,4256.282,4257.821,4263.846,4310.385,5001.026,4255.256,4256.026,0.0,0.0
1,4101.102,51.0,0.0,0.0,4253.974,4253.333,4251.154,4255.0,4251.282,4255.128,4252.821,4253.718,4256.795,4264.103,4305.897,4988.718,4252.436,4259.872,0.0,0.0
1,4101.11,52.0,0.0,0.0,4251.282,4248.974,4254.615,4249.359,4251.154,4252.436,4248.333,4258.59,4255.513,4261.667,4308.462,4998.718,4254.615,4264.103,0.0,0.0
1,4101.118,53.0,0.0,0.0,4254.103,4255.0,4254.615,4249.231,4253.333,4251.41,4248.462,4257.051,4256.026,4261.667,4305.513,4998.205,4257.564,4260.0,0.0,0.0
1,4101.126,54.0,0.0,0.0,4255.256,4252.692,4252.692,4254.615,4250.897,4250.513,4248.718,4252.436,4257.179,4263.077,4307.051,4993.333,4257.949,4257.821,0.0,0.0
1,4101.134,55.0,0.0,0.0,4251.41,4244.615,4252.949,4252.564,4247.564,4248.59,4247.436,4252.179,4255.641,4261.538,4312.179,5001.026,4255.641,4261.538,0.0,0.0
1,4101.142,56.0,0.0,0.0,4255.513,4254.103,4248.718,4250.641,4253.59,4254.615,4254.103,4252.436,4253.333,4260.513,4304.231,4992.436,4255.385,4264.103,0.0,0.0
1,4101.15,57.0,0.0,0.0,4252.051,4247.949,4253.077,4248.718,4251.154,4247.436,4245.513,4258.077,4256.026,4263.718,4309.231,4998.462,4258.846,4259.359,0.0,0.0
1,4101.157,58.0,0.0,0.0,4252.821,4250.769,4257.692,4251.923,4250.385,4248.205,4246.41,4255.769,4255.513,4265.128,4309.103,4997.821,4257.949,4255.897,0.0,0.0
1,4101.165,59.0,0.0,0.0,4253.974,4254.487,4252.821,4251.41,4255.256,4254.615,4250.513,4252.436,4253.462,4263.462,4306.154,4993.205,4255.256,4259.231,0.0,0.0
1,4101.173,60.0,0.0,0.0,4251.026,4245.128,4250.256,4249.359,4253.462,4251.41,4246.538,4257.949,4256.154,4263.333,4312.692,5002.692,4254.487,4259.231,0.0,0.0
1,4101.181,61.0,0.0,0.0,4256.667,4253.718,4251.41,4257.051,4253.205,4254.231,4251.795,4254.615,4255.128,4263.077,4305.385,4992.949,4254.231,4260.128,0.0,0.0
1,4101.189,62.0,0.0,0.0,4252.179,4250.769,4255.128,4254.359,4253.462,4248.59,4246.282,4254.103,4255.128,4264.487,4304.744,4996.923,4257.051,4259.103,0.0,0.0
1,4101.197,63.0,0.0,0.0,4248.974,4249.615,4252.179,4251.538,4255.0,4249.744,4248.59,4258.846,4257.051,4263.974,4307.436,4998.333,4258.974,4256.923,0.0,0.0
1,4101.205,64.0,0.0,0.0,4252.179,4254.872,4249.872,4252.179,4252.564,4255.128,4252.308,4257.564,4254.615,4261.923,4305.641,4994.615,4256.795,4262.308,0.0,0.0
1,4101.213,65.0,0.0,0.0,4250.769,4250.513,4254.103,4248.718,4249.615,4250.256,4246.282,4254.103,4254.103,4263.59,4305.769,5004.615,4254.231,4263.333,0.0,0.0
1,4101.221,66.0,0.0,0.0,4254.744,4256.154,4251.154,4252.949,4253.205,4253.59,4252.179,4250.513,4255.769,4262.436,4302.179,4991.282,4257.949,4260.513,0.0,0.0
1,4101.228,67.0,0.0,0.0,4252.308,4251.667,4252.821,4252.436,4251.282,4249.231,4248.974,4255.128,4257.564,4261.026,4311.795,4992.821,4257.179,4261.667,0.0,0.0
1,4101.236,68.0,0.0,0.0,4253.846,4253.333,4256.026,4252.692,4250.897,4246.41,4251.282,4258.077,4256.538,4263.077,4312.179,4999.872,4246.154,4260.128,0.0,0.0
1,4101.244,69.0,0.0,0.0,4257.436,4257.051,4254.231,4255.256,4252.308,4252.308,4253.462,4254.231,4255.256,4261.154,4303.077,4994.487,4247.051,4259.103,0.0,0.0
1,4101.252,70.0,0.0,0.0,4249.615,4248.205,4254.744,4250.256,4251.538,4253.077,4245.256,4254.103,4256.667,4259.231,4310.385,5001.923,4258.59,4261.154,0.0,0.0
1,4101.26,71.0,0.0,0.0,4250.769,4254.359,4252.179,4250.256,4254.231,4256.41,4252.308,4251.538,4256.154,4260.641,4309.487,4994.359,4258.462,4262.564,0.0,0.0
1,4101.268,72.0,0.0,0.0,4252.179,4250.385,4252.564,4251.026,4251.026,4250.256,4247.564,4253.333,4255.256,4261.026,4308.205,4998.59,4253.974,4259.615,0.0,0.0
1,4101.276,73.0,0.0,0.0,4253.846,4250.513,4253.333,4254.487,4250.769,4251.154,4243.974,4257.308,4255.769,4259.744,4309.359,5001.795,4256.282,4256.667,0.0,0.0
1,4101.284,74.0,0.0,0.0,4255.128,4258.333,4251.282,4254.744,4255.0,4256.538,4250.769,4256.154,4256.154,4262.949,4305.128,4990.769,4255.769,4257.821,0.0,0.0
1,4101.292,75.0,0.0,0.0,4248.974,4247.308,4256.41,4248.077,4249.872,4249.231,4246.538,4257.308,4257.692,4264.872,4309.487,5001.795,4252.692,4258.846,0.0,0.0
1,4101.3,76.0,0.0,0.0,4252.949,4253.077,4254.103,4253.59,4248.333,4252.564,4249.615,4254.359,4257.308,4262.821,4307.949,4997.692,4253.846,4258.846,0.0,0.0
1,4101.308,77.0,0.0,0.0,4252.051,4252.308,4252.436,4253.462,4249.231,4250.641,4247.564,4254.487,4257.949,4263.846,4309.487,4994.359,4257.179,4259.359,0.0,0.0
1,4101.315,78.0,0.0,0.0,4251.282,4246.154,4257.949,4248.718,4250.256,4249.744,4248.205,4256.026,4258.205,4263.718,4309.103,4999.744,4257.564,4259.359,0.0,0.0
1,4101.323,79.0,0.0,0.0,4256.41,4255.513,4256.154,4254.231,4252.051,4255.513,4253.462,4253.333,4255.897,4261.795,4303.846,4994.487,4255.897,4259.615,0.0,0.0
1,4101.331,80.0,0.0,0.0,4250.256,4249.744,4255.641,4253.462,4249.615,4247.436,4247.692,4257.692,4256.026,4262.051,4311.795,4998.718,4256.795,4256.538,0.0,0.0
1,4101.339,81.0,0.0,0.0,4252.692,4251.795,4255.0,4252.179,4252.564,4251.282,4251.026,4258.077,4255.256,4261.923,4308.462,4990.897,4255.128,4256.538,0.0,0.0
1,4101.347,82.0,0.0,0.0,4255.897,4251.667,4254.744,4252.051,4254.231,4254.231,4248.205,4255.385,4254.744,4263.077,4304.487,4995.256,4254.744,4258.59,0.0,0.0
1,4101.355,83.0,0.0,0.0,4252.564,4249.615,4255.256,4250.513,4252.179,4248.077,4246.282,4252.692,4256.41,4265.0,4308.333,5005.256,4255.256,4256.667,0.0,0.0
1,4101.363,84.0,0.0,0.0,4253.59,4257.179,4253.846,4252.436,4250.897,4251.667,4253.333,4250.769,4254.872,4259.872,4306.41,4993.846,4253.462,4259.487,0.0,0.0
1,4101.371,85.0,0.0,0.0,4251.923,4248.846,4255.0,4250.256,4247.949,4252.179,4247.179,4256.154,4255.641,4255.513,4311.154,5000.256,4253.974,4259.872,0.0,0.0
1,4101.378,86.0,0.0,0.0,4254.615,4252.051,4250.0,4252.179,4250.256,4252.949,4250.385,4254.359,4258.205,4260.641,4307.051,4996.154,4256.282,4256.41,0.0,0.0
1,4101.386,87.0,0.0,0.0,4252.821,4250.641,4250.513,4252.692,4250.769,4249.487,4249.103,4251.282,4258.077,4264.103,4305.769,4992.949,4255.897,4258.974,0.0,0.0
1,4101.394,88.0,0.0,0.0,4250.385,4244.872,4254.744,4252.436,4250.641,4249.359,4246.538,4254.103,4255.513,4260.769,4311.538,5000.513,4253.205,4260.128,0.0,0.0
1,4101.402,89.0,0.0,0.0,4255.0,4253.59,4251.538,4255.128,4252.692,4255.769,4255.128,4251.795,4254.231,4260.769,4306.795,4989.615,4257.564,4258.077,0.0,0.0
1,4101.41,90.0,0.0,0.0,4250.641,4247.179,4253.205,4252.821,4248.205,4249.231,4247.179,4251.282,4256.795,4265.128,4310.128,4998.077,4256.538,4256.282,0.0,0.0
1,4101.418,91.0,0.0,0.0,4252.564,4252.436,4253.077,4257.949,4249.615,4252.179,4248.59,4250.513,4253.59,4264.359,4309.103,4998.462,4246.154,4256.667,0.0,0.0
1,4101.426,92.0,0.0,0.0,4254.231,4256.154,4251.41,4257.564,4252.949,4254.872,4253.462,4251.923,4251.667,4263.333,4307.051,4990.513,4249.872,4260.385,0.0,0.0
1,4101.434,93.0,0.0,0.0,4250.641,4245.385,4253.974,4249.615,4250.769,4247.692,4248.333,4255.0,4256.667,4263.59,4309.744,4996.923,4257.949,4261.795,0.0,0.0
1,4101.442,94.0,0.0,0.0,4254.872,4253.718,4253.077,4252.308,4253.718,4252.051,4251.923,4250.769,4256.667,4261.538,4303.974,4989.359,4252.692,4261.795,0.0,0.0
1,4101.45,95.0,0.0,0.0,4253.077,4252.179,4254.615,4250.897,4253.462,4249.231,4247.308,4253.718,4255.513,4262.051,4311.026,4996.923,4252.308,4258.59,0.0,0.0
1,4101.457,96.0,0.0,0.0,4254.615,4250.769,4254.744,4250.256,4251.538,4248.846,4249.872,4257.179,4255.769,4263.462,4312.308,4998.59,4257.179,4256.795,0.0,0.0
1,4101.465,97.0,0.0,0.0,4256.026,4252.436,4251.667,4252.179,4250.385,4251.154,4253.974,4254.487,4256.923,4263.462,4306.795,4993.205,4255.513,4258.59,0.0,0.0
1,4101.473,98.0,0.0,0.0,4248.974,4248.718,4252.949,4251.923,4250.256,4248.59,4248.974,4257.308,4257.564,4263.333,4312.692,5003.718,4253.718,4258.205,0.0,0.0
1,4101.481,99.0,0.0,0.0,4251.41,4258.974,4253.462,4254.872,4253.846,4252.821,4252.308,4256.154,4253.718,4263.333,4308.974,4996.026,4255.128,4260.256,0.0,0.0
1,4101.489,100.0,0.0,0.0,4251.667,4252.308,4253.974,4250.641,4253.205,4249.744,4247.051,4255.0,4252.821,4264.103,4308.974,4996.41,4255.0,4260.641,0.0,0.0
1,4101.497,101.0,0.0,0.0,4251.282,4246.795,4251.154,4250.128,4252.692,4252.179,4249.359,4256.154,4255.513,4263.974,4308.846,4996.795,4250.897,4257.179,0.0,0.0
1,4101.504,102.0,0.0,0.0,4253.846,4251.795,4250.128,4253.333,4251.667,4254.744,4253.333,4256.538,4257.692,4262.949,4304.359,4993.846,4252.436,4258.718,0.0,0.0
1,4101.512,103.0,0.0,0.0,4255.385,4248.718,4254.872,4252.051,4249.359,4247.821,4246.282,4257.564,4257.564,4261.41,4309.615,5003.846,4259.744,4259.487,0.0,0.0
1,4101.52,104.0,0.0,0.0,4261.154,4255.0,4251.667,4255.897,4251.923,4252.179,4251.538,4254.103,4252.564,4262.308,4308.333,4993.59,4258.333,4257.949,0.0,0.0
1,4101.528,105.0,0.0,0.0,4253.846,4248.59,4252.949,4252.821,4250.0,4249.359,4248.718,4254.487,4253.462,4265.641,4309.872,4997.436,4253.333,4257.821,0.0,0.0
1,4101.536,106.0,0.0,0.0,4250.385,4249.744,4255.256,4251.538,4250.513,4249.359,4248.59,4255.128,4257.564,4264.872,4307.821,5000.256,4256.282,4257.308,0.0,0.0
1,4101.544,107.0,0.0,0.0,4255.513,4256.41,4251.026,4254.872,4253.077,4252.949,4250.641,4254.231,4256.154,4262.564,4304.231,4988.974,4259.103,4258.205,0.0,0.0
1,4101.552,108.0,0.0,0.0,4251.154,4244.872,4254.359,4251.538,4250.256,4245.256,4243.718,4254.231,4256.282,4264.103,4312.821,5000.385,4250.641,4257.692,0.0,0.0
1,4101.56,109.0,0.0,0.0,4254.744,4252.692,4255.513,4253.59,4252.692,4252.436,4252.692,4250.0,4256.923,4264.615,4307.692,4995.256,4247.308,4257.051,0.0,0.0
1,4101.567,110.0,0.0,0.0,4254.615,4251.282,4254.615,4251.154,4252.692,4253.974,4250.897,4254.103,4256.154,4262.436,4304.872,4994.872,4254.359,4257.821,0.0,0.0
1,4101.575,111.0,0.0,0.0,4252.179,4247.051,4255.385,4249.615,4251.41,4246.667,4249.231,4259.487,4256.667,4262.564,4307.308,5001.923,4252.821,4256.795,0.0,0.0
1,4101.583,112.0,0.0,0.0,4256.154,4255.385,4252.692,4255.256,4253.462,4250.0,4254.615,4256.154,4256.795,4264.487,4303.59,4993.59,4247.564,4257.308,0.0,0.0
1,4101.591,113.0,0.0,0.0,4252.308,4248.718,4251.667,4252.949,4248.974,4250.256,4246.026,4254.359,4256.282,4265.385,4309.103,4999.231,4255.385,4257.821,0.0,0.0
1,4101.599,114.0,0.0,0.0,4253.718,4255.641,4250.769,4252.179,4250.641,4255.0,4249.872,4249.487,4254.872,4264.103,4306.667,4995.0,4261.923,4258.205,0.0,0.0
1,4101.607,115.0,0.0,0.0,4251.154,4256.41,4253.974,4251.026,4252.949,4251.41,4250.641,4251.667,4254.744,4262.821,4308.077,4996.923,4255.513,4258.974,0.0,0.0
1,4101.615,116.0,0.0,0.0,4250.256,4249.231,4252.436,4250.128,4252.051,4246.923,4248.974,4256.41,4255.513,4263.59,4312.308,5001.282,4253.974,4258.333,0.0,0.0
1,4101.623,117.0,0.0,0.0,4257.692,4254.103,4247.564,4253.333,4253.462,4254.103,4252.564,4250.385,4255.641,4262.436,4306.282,4990.385,4260.641,4259.487,0.0,0.0
1,4101.631,118.0,0.0,0.0,4253.974,4249.615,4254.487,4251.026,4249.487,4251.282,4245.0,4251.154,4256.026,4261.795,4309.615,5000.769,4255.641,4258.59,0.0,0.0
1,4101.638,119.0,0.0,0.0,4254.231,4255.513,4256.026,4253.462,4249.615,4249.872,4249.103,4252.821,4255.385,4262.436,4307.308,4997.564,4244.615,4257.821,0.0,0.0
1,4101.646,120.0,0.0,0.0,4254.359,4255.513,4253.205,4253.205,4253.333,4246.923,4249.103,4253.205,4255.769,4263.462,4306.538,4994.872,4251.026,4260.256,0.0,0.0
1,4101.654,121.0,0.0,0.0,4251.538,4249.744,4254.359,4250.128,4254.615,4248.333,4245.769,4258.205,4257.051,4265.128,4309.487,5003.205,4263.333,4258.462,0.0,0.0
1,4101.662,122.0,0.0,0.0,4253.205,4255.641,4253.846,4254.103,4253.718,4256.026,4253.077,4255.897,4256.538,4263.462,4302.564,4991.154,4258.718,4257.564,0.0,0.0
1,4101.67,123.0,0.0,0.0,4249.615,4248.462,4256.026,4250.897,4250.769,4248.718,4247.949,4254.231,4257.564,4262.308,4307.564,4995.385,4252.179,4259.359,0.0,0.0
1,4101.678,124.0,0.0,0.0,4251.923,4250.769,4253.846,4250.513,4253.333,4251.026,4250.769,4254.359,4256.538,4261.667,4308.846,4996.538,4253.974,4259.872,0.0,0.0
1,4101.686,125.0,0.0,0.0,4251.538,4252.436,4251.795,4252.179,4251.538,4253.205,4252.564,4252.821,4254.487,4260.897,4308.974,4997.051,4255.513,4258.846,0.0,0.0
1,4101.694,126.0,0.0,0.0,4249.744,4248.846,4254.487,4250.513,4248.718,4249.103,4249.744,4251.795,4255.641,4262.564,4311.41,5002.436,4254.103,4256.667,0.0,0.0
1,4101.702,127.0,0.0,51.0,4256.026,4257.179,4251.538,4255.256,4253.333,4253.333,4254.872,4250.897,4255.513,4259.231,4303.205,4988.59,4253.718,4257.564,0.0,0.0
1,4101.71,0.0,0.0,0.0,4251.667,4248.333,4252.692,4254.487,4252.564,4246.667,4245.513,4255.385,4256.667,4256.282,4307.564,4997.949,4256.41,4257.692,0.0,0.0
1,4101.718,1.0,0.0,0.0,4251.026,4249.615,4255.128,4252.821,4252.436,4249.103,4246.923,4253.59,4256.538,4259.744,4308.077,5001.538,4254.487,4257.308,0.0,0.0
1,4101.725,2.0,0.0,0.0,4253.462,4255.641,4252.949,4251.795,4252.179,4254.359,4252.949,4250.128,4255.769,4262.564,4303.462,4995.0,4252.821,4260.256,0.0,0.0
1,4101.733,3.0,0.0,0.0,4250.513,4247.564,4252.436,4250.256,4248.974,4247.692,4248.077,4253.846,4257.051,4260.897,4307.821,5002.051,4256.923,4258.846,0.0,0.0
1,4101.741,4.0,0.0,0.0,4254.103,4252.821,4251.41,4254.359,4251.923,4250.641,4252.051,4253.077,4255.256,4259.615,4305.128,4992.179,4257.308,4256.41,0.0,0.0
1,4101.749,5.0,0.0,0.0,4251.41,4249.231,4253.462,4252.179,4251.41,4249.872,4248.462,4253.59,4256.154,4264.359,4310.0,4997.436,4256.026,4255.385,0.0,0.0
1,4101.757,6.0,0.0,0.0,4250.128,4251.538,4250.385,4252.821,4250.897,4251.026,4250.641,4252.308,4258.333,4264.231,4310.256,5001.282,4255.0,4256.538,0.0,0.0
1,4101.765,7.0,0.0,0.0,4251.282,4255.128,4248.462,4256.026,4252.308,4253.462,4252.564,4251.154,4256.795,4257.692,4304.231,4994.744,4255.128,4260.897,0.0,0.0
1,4101.773,8.0,0.0,0.0,4248.077,4246.795,4256.538,4252.692,4249.872,4249.231,4247.308,4255.641,4254.872,4259.231,4310.0,4998.846,4257.051,4259.872,0.0,0.0
1,4101.78,9.0,0.0,0.0,4253.718,4256.41,4255.641,4253.333,4252.692,4252.821,4253.333,4253.846,4254.231,4260.769,4307.692,4989.103,4259.744,4258.205,0.0,0.0
1,4101.788,10.0,0.0,0.0,4253.846,4252.821,4254.359,4251.41,4253.59,4250.128,4247.821,4255.769,4256.026,4257.436,4308.59,4997.821,4256.154,4260.0,0.0,0.0
1,4101.796,11.0,0.0,0.0,4254.231,4249.103,4254.103,4251.923,4252.821,4250.385,4248.077,4257.949,4255.897,4259.487,4307.436,5000.641,4248.205,4259.487,0.0,0.0
1,4101.804,12.0,0.0,0.0,4256.667,4256.026,4250.897,4254.103,4252.821,4252.692,4253.205,4252.692,4254.744,4262.179,4303.59,4988.59,4252.564,4258.077,0.0,0.0
1,4101.812,13.0,0.0,0.0,4249.359,4248.462,4254.103,4250.0,4250.256,4247.821,4246.538,4254.231,4255.385,4258.462,4309.872,4999.872,4255.385,4257.564,0.0,0.0
1,4101.82,14.0,0.0,0.0,4251.282,4251.923,4253.333,4252.821,4253.077,4255.0,4253.077,4255.513,4254.359,4257.308,4305.897,4996.154,4247.949,4259.872,0.0,0.0
1,4101.827,15.0,0.0,0.0,4252.436,4249.487,4254.487,4253.333,4251.41,4252.692,4251.795,4255.256,4256.154,4262.949,4308.974,4997.051,4251.667,4260.641,0.0,0.0
1,4101.835,16.0,0.0,0.0,4252.436,4250.897,4256.538,4253.333,4250.128,4248.718,4249.615,4253.205,4258.59,4263.077,4311.154,5001.538,4259.872,4258.205,0.0,0.0
1,4101.843,17.0,0.0,0.0,4253.462,4257.436,4252.692,4254.744,4254.103,4253.462,4252.821,4250.256,4255.769,4257.692,4303.846,4993.846,4256.026,4256.667,0.0,0.0
1,4101.851,18.0,0.0,0.0,4249.615,4245.769,4252.949,4249.487,4253.077,4250.385,4246.41,4254.872,4255.385,4257.308,4309.615,5002.051,4253.846,4256.538,0.0,0.0
1,4101.859,19.0,0.0,0.0,4255.0,4250.897,4252.308,4253.462,4253.718,4252.692,4252.564,4254.359,4257.564,4259.615,4309.231,4996.795,4256.795,4260.769,0.0,0.0
1,4101.867,20.0,0.0,0.0,4252.179,4250.513,4252.179,4254.487,4252.949,4251.154,4250.385,4255.385,4257.821,4260.128,4307.949,4995.513,4258.077,4261.667,0.0,0.0
1,4101.875,21.0,0.0,0.0,4248.846,4245.897,4254.487,4252.436,4252.308,4250.641,4247.949,4258.205,4255.256,4259.487,4308.333,4999.615,4257.949,4255.385,0.0,0.0
1,4101.882,22.0,0.0,0.0,4256.923,4254.615,4254.615,4254.615,4252.949,4252.821,4253.59,4254.615,4254.487,4262.051,4305.897,4991.923,4255.385,4258.59,0.0,0.0
1,4101.89,23.0,0.0,0.0,4252.692,4247.949,4253.718,4251.026,4249.744,4245.897,4248.59,4255.897,4258.718,4263.846,4311.538,5001.795,4256.923,4263.462,0.0,0.0
